song_id,song_title,artist,album,genre,release_date,duration,popularity,stream,language,explicit_content,label,composer,producer,collaboration
SP5162,Us wall.,Michael Lewis,Continue.,Hip-Hop,1997-06-12,335.0,35,54849145,Korean,Yes,Atlantic Records,Timothy Williams,Crystal Trujillo,Jacob Guerrero
SP5163,Yard approach class.,Andrea Jackson,Eye minute.,Hip-Hop,2005-07-16,238.0,46,25740970,English,Yes,Universal Music,Amanda Bridges,Tina Davis,
SP5164,Someone fund.,Andrea Todd,Hair.,Pop,2001-10-11,219.0,85,33446079,English,No,Atlantic Records,Cody Flores,Roger Hanna,
SP5165,Course bad.,Kara Oconnell,Guess.,Pop,2017-03-27,234.0,8,34809376,Korean,Yes,Indie,Susan Brown,Melissa Sanchez,
SP5166,Responsibility air.,James Berry,Stage.,Hip-Hop,2022-08-18,159.0,19,17955020,English,Yes,Sony Music,Jennifer Clark,Katherine Robles,Sheri Johnson
SP5167,Budget according dream.,Kelly Montes,Citizen realize.,Pop,2004-07-01,255.0,79,1349209,Spanish,Yes,Warner Music,Heather Torres,Kimberly Gomez,
SP5168,Former trip.,Jillian Smith,Two sense.,Folk,2004-02-22,,73,50096906,English,No,Warner Music,Kelly Banks,Kelsey Clements,
SP5169,Education truth today.,Steven Adams,Here century.,Pop,2019-09-13,190.0,92,9282443,English,No,Universal Music,Matthew Weiss,Brandy Miller,
SP5170,Table before rather.,Karen Cortez,Paper manager.,Pop,2021-11-15,170.0,99,21359320,English,No,Atlantic Records,Kevin Potter,Michael Scott,
SP5171,Quickly civil.,Natalie Reynolds,Hold occur.,Jazz,1996-11-27,127.0,80,22200313,English,Yes,Universal Music,Mark Taylor,John Landry,
SP5172,Culture.,Cynthia Lewis,She dinner.,Pop,1997-03-08,235.0,97,65976290,English,No,Def Jam,Carlos Brown,David Preston,
SP5173,Fund.,James Fields,Focus.,Electronic,1998-01-29,158.0,24,84255766,Spanish,No,Atlantic Records,Bruce Parks,April Hill,Virginia Martinez
SP5174,Stop describe together.,Dillon Baker,Employee.,Jazz,2019-10-23,279.0,31,52192468,English,Yes,Universal Music,Nicholas Atkins,Jason Chavez,
SP5175,Leg feeling though usually.,David Ballard,Reflect situation.,Electronic,2022-10-24,354.0,23,94128104,Spanish,Yes,Sony Music,Susan Thomas,Cameron Braun,
SP5176,Foreign stage kid.,George Shaw,Might.,Hip-Hop,1996-05-12,170.0,2,94082367,English,Yes,Atlantic Records,Tracy Cook,Jared Payne,Richard Jones Jr.
SP5177,Campaign others.,Stephen Guerra,Two.,Hip-Hop,1999-06-24,232.0,26,98869426,English,No,Atlantic Records,Kristina Taylor,Patricia Doyle,Daniel Allison
SP5178,Different current pass.,Alexander Bell,Present wide.,Hip-Hop,2018-04-09,191.0,80,504976,English,Yes,Def Jam,Anita Myers,Tracey Douglas,
SP5179,Deal over expert.,Peter Freeman,Like go.,Pop,2009-07-07,262.0,59,55537468,,Yes,Indie,Melissa Hall,Cathy Grant,
SP5180,Idea smile.,Samantha Luna,Available.,Hip-Hop,2012-11-18,295.0,57,49965633,English,No,Indie,Jordan Perez,Dawn Mcdaniel,Katrina Jones
SP5181,Happy serious.,Eric Gonzales,Test source.,Hip-Hop,2001-02-08,188.0,92,95730303,English,Yes,Universal Music,Matthew Brown,Peter Barr,
SP5182,Reflect base case.,Michael Weeks,Hotel.,Hip-Hop,2017-06-03,310.0,81,72242168,Spanish,Yes,Warner Music,Kevin Koch,Jose Perez,
SP5183,Hold item on.,Anthony Harris,Cold over.,Electronic,2006-03-20,267.0,91,86992843,English,No,Def Jam,Dave Torres,Cameron Jones,
SP5184,Crime week.,Jason Reynolds DDS,Couple.,Pop,2023-10-07,,89,11168896,English,Yes,Atlantic Records,Lisa Miller,Adam Hernandez,Juan Melendez
SP5185,Billion watch.,Alicia Carpenter,Guess.,Hip-Hop,2013-05-24,283.0,50,94116502,English,No,Universal Music,Mark King,Donna Jimenez,
SP5186,Opportunity pass.,Virginia Hawkins,Sing benefit.,Electronic,2002-10-12,247.0,85,80973043,Italian,No,Universal Music,Denise Lambert,Kevin Clements,
SP5187,Back population employee that.,Patricia Waters,Development.,Reggae,2016-10-04,,92,88005800,English,Yes,Def Jam,John Smith,Zachary Jenkins,Ashley West
SP5188,Need dream everyone.,Sarah Thomas,Product town.,Pop,2012-02-28,162.0,32,93300241,Korean,No,Def Jam,Frank Turner,Kari Banks,Anna Johnston
SP5189,Professional.,Joshua Glover,Also.,Electronic,1999-08-03,253.0,8,77455603,English,No,Indie,Jesse Young,Gary Atkins,
SP5190,Occur try.,Vanessa Williams,Hit.,Pop,2014-05-30,,66,67090254,Spanish,Yes,Indie,Brenda Wells,Katherine Clark,Teresa Evans
SP5191,Popular tree.,Laura Jones,Draw require.,Electronic,1995-09-03,274.0,86,61806484,English,Yes,Indie,Gabrielle Johnson,Ryan Shaffer,Jessica Mcdonald
SP5192,Box apply.,Casey Wilson,Room.,Hip-Hop,2018-07-07,303.0,67,19805699,English,No,Warner Music,Laura Pittman,Becky Murray,Jaime Burns
SP5193,Eight tree human.,Ricky Lee,Wide than.,Reggae,2021-12-18,258.0,29,24908401,English,No,Warner Music,Cheyenne Williams,Charlene Rose,
SP5194,Nice area speak.,Cheryl Peterson,Window half.,Folk,1994-12-02,231.0,21,18226471,English,No,Warner Music,Sarah Oconnell,Daniel Hall,
SP5195,Technology never network.,Lauren Walter,Maybe development.,Pop,2023-11-28,251.0,84,74489234,Japanese,No,Atlantic Records,Brooke Cox,Olivia Miller,Danielle Moody
SP5196,Person born time.,April Yang,Truth.,Electronic,1997-06-24,164.0,54,70292324,Spanish,Yes,Atlantic Records,Samantha Murphy,Emma Cunningham,
SP5197,Conference her.,Bruce Martinez,Entire health.,Hip-Hop,2006-08-27,214.0,78,81749322,Spanish,No,Sony Music,Nicholas Keller,Mary Smith,Sherry Spencer
SP5198,Growth both without thing.,Diane Collins,Story cup.,Electronic,2001-01-11,,29,6197134,English,Yes,Warner Music,Daniel Blanchard,Nathan Jacobson,Jamie Richardson
SP5199,Show church.,Chelsea Yang,Language author.,Hip-Hop,2017-09-05,,96,15771238,English,Yes,Sony Music,Amanda Chan,Melanie Johnson,
SP5200,Pm more picture.,Monica Fitzgerald,Stock student.,Pop,2020-11-10,215.0,12,164071,Korean,No,Sony Music,Peter Gray,Kenneth Brown,
SP5201,Dream fast.,Jose Hayes,Easy.,Folk,1997-01-13,223.0,69,56469448,English,No,Sony Music,Heather Green,Jose Shaw,
SP5202,May window.,Katherine Price,Help.,Folk,2004-05-12,253.0,6,30322315,English,No,Def Jam,David Garcia,Dr. Derek Greene,Tanya Phelps
SP5203,Speech garden sort.,Susan Arroyo,Executive share.,Electronic,2004-02-28,269.0,85,28245702,English,Yes,Sony Music,Michael Parks,John Lewis,Christopher Osborne
SP5204,Cause statement.,Danielle Smith,Occur.,Folk,2007-01-23,250.0,88,45745716,English,Yes,Atlantic Records,Patrick Hudson,Kimberly Ochoa,Tyler Townsend
SP5205,Enjoy audience.,Christopher Walker,Add.,Jazz,2011-05-31,161.0,56,13880046,English,No,Sony Music,Jeremiah Moreno,Chad Fernandez,
SP5206,Personal new.,Maxwell Mann,Will himself.,Hip-Hop,2021-09-09,285.0,99,99786033,English,No,Atlantic Records,Jamie Sullivan,Emily Williams,
SP5207,Heart.,Heather Oconnor,Stand.,Hip-Hop,1997-12-23,247.0,80,52277552,,Yes,Indie,Patricia Adams,Joann Greene,
SP5208,Power prepare however.,Ariana Gomez,Number.,Electronic,2003-07-17,237.0,51,24330540,English,No,Universal Music,John Smith,Gail Richardson,
SP5209,Skin foreign.,Alicia Preston DVM,Air my.,Electronic,2004-08-29,334.0,51,17005292,English,Yes,Sony Music,Angela Barrett,Sandra Rodriguez,
SP5210,National at interest.,Kristopher Li,Vote.,Folk,2000-01-05,250.0,86,62543927,Spanish,No,Universal Music,Amy Brown,Nicole Davis,Randy Mcdaniel
SP5211,Piece film public.,Cathy Conley,Source decide.,Pop,1998-04-04,208.0,11,24464722,English,No,Indie,Xavier Choi,Ronald Mcconnell,
SP5212,Recent detail fire.,Amanda Edwards,Reflect.,Pop,2008-09-28,326.0,6,91245724,English,No,Atlantic Records,Nicholas Elliott,Rachel Reese,
SP5213,Thus analysis spend.,Jessica Martinez,Whose.,Electronic,2013-03-18,255.0,92,28838126,English,Yes,Sony Music,Patrick Grimes,Dawn Singleton,
SP5214,Return rule.,Anthony Sanchez,Involve best.,Country,2015-01-22,255.0,19,30147145,Japanese,No,Universal Music,Mr. David Summers,Krista Hanson,
SP5215,General far night.,David Ford,Important.,Hip-Hop,2007-05-13,252.0,66,39689211,English,Yes,Atlantic Records,Melanie Bishop,James Moore,
SP5216,Close through law.,Monica Armstrong,Anything.,Electronic,2001-05-05,202.0,60,54770124,French,No,Atlantic Records,Terry Rose,David Harrison,Joseph Evans
SP5217,Under activity defense.,Amy Hull,Around.,Hip-Hop,2008-02-02,326.0,40,38978666,English,Yes,Universal Music,Alyssa Raymond,Nancy White,
SP5218,Spring street compare.,David Wells,Decide.,Hip-Hop,2014-02-14,220.0,100,31995824,,Yes,Sony Music,Shawn Nielsen,Barry Oconnor,
SP5219,Medical.,Darlene Cook,Other.,Folk,2003-05-23,220.0,32,76111235,French,Yes,Def Jam,Elizabeth Lopez,David Mendoza,
SP5220,Hear recent.,Courtney Davis,Painting.,Electronic,2016-05-30,254.0,49,93602615,English,No,Atlantic Records,Charles Hess,Diana Cortez,
SP5221,Fight easy.,Teresa Harrell,Economic.,Electronic,2019-07-07,223.0,83,5792423,English,No,Warner Music,Jesse Soto,Olivia Edwards,
SP5222,Continue international.,Cody Day,Relationship.,Hip-Hop,2017-11-14,216.0,97,41817897,English,Yes,Sony Music,Lauren Tate,Nathan Jones,
SP5223,Glass carry.,Anthony Miller,Crime.,Electronic,2016-06-07,235.0,54,17656945,Spanish,Yes,Atlantic Records,Jean Banks,Gina Richardson,
SP5224,Issue mission.,Sherry Keller,Evening.,Electronic,2008-10-11,219.0,72,60505944,English,No,Warner Music,Amy Rodriguez,Warren Mitchell,
SP5225,Cell outside onto.,Seth Clark,Bar.,Country,1995-07-15,275.0,87,93840934,English,No,Def Jam,Corey Compton,Kimberly Roberson,Jonathan Barnett
SP5226,Near animal fact.,Donna Jones,Plant music.,Reggae,2012-07-18,320.0,86,51078600,English,No,Warner Music,Natalie Lewis,Jerry Eaton,
SP5227,Drug agency or.,Miranda Grant,Pressure.,Pop,2020-05-26,119.0,1,26940683,Spanish,Yes,Warner Music,Holly Le,Debra Johnson,
SP5228,Black walk bar total.,Laurie Griffin,Explain such.,Hip-Hop,2004-06-22,213.0,61,22066861,English,No,Indie,Michael Mueller,Jack Dalton,
SP5229,Everybody some return.,Jeffrey Hodge,Painting.,Pop,2024-10-04,215.0,83,46720552,English,No,Atlantic Records,Dana Baker,Kathleen Bell,
SP5230,Senior fight.,Kelly Howe,Arm.,Electronic,2016-07-23,251.0,10,24461354,Spanish,No,Universal Music,Frederick Krause,Amanda Jones,
SP5231,Month edge.,William Mckee,Rate similar.,Hip-Hop,2023-11-12,191.0,98,14256678,English,Yes,Indie,David Pearson,Samuel Moore,
SP5232,Whole machine thus country.,Sean Hensley,Still.,Pop,2003-03-12,210.0,89,80488717,English,Yes,Atlantic Records,Adam Hoffman,Katherine Greene,
SP5233,Air hair character.,Crystal Brown,Base successful.,Pop,2013-06-11,273.0,54,26310630,,No,Atlantic Records,Erin Graves,Zachary Davis,
SP5234,Agent establish similar.,Joanne Martin,Beyond color.,Electronic,2012-04-15,292.0,75,84147706,English,No,Def Jam,Christopher Moore,Jack Fisher,Brittany Perez
SP5235,Same pull continue might.,Paula Lang,Shake chair.,Electronic,2018-07-26,241.0,84,11176561,French,No,Universal Music,Richard Bender,Ashley Davis,
SP5236,Choice standard.,Morgan Nichols,Thought.,R&B,2003-07-01,171.0,32,2689958,Italian,No,Atlantic Records,Melissa Jordan,James Morales,
SP5237,Stay world.,Derrick Buchanan,Professor but.,Hip-Hop,2022-10-30,294.0,13,22274224,Spanish,No,Indie,Beverly Williams,Charles James,
SP5238,Similar quality recent.,Jacob Coleman,Avoid per.,Hip-Hop,2022-07-31,221.0,90,47538192,Spanish,Yes,Warner Music,Joseph Alexander,Diana Johnson,Katherine Nguyen
SP5239,Sure prove.,Ian Carpenter,Well.,Electronic,2001-07-20,200.0,8,63139954,Italian,No,Sony Music,Edward Smith,Michael Morgan,
SP5240,Student common whom.,Ashley Foster,Single argue.,Folk,2021-10-21,250.0,89,78004584,English,No,Atlantic Records,Melissa Payne,James Barrera,
SP5241,Evidence wear.,Timothy Williams,Long against.,Pop,2017-05-09,194.0,44,38782459,English,No,Universal Music,Johnny Wilson,Lisa Martin,
SP5242,Moment news.,Janet Alexander,Away.,Electronic,1999-05-20,249.0,80,20283220,English,No,Indie,Justin Ellis,Catherine Stafford,Linda Olson
SP5243,Right rock parent.,Shannon Phillips,End help.,Electronic,2007-10-04,220.0,60,49985107,Korean,No,Indie,Jared Lyons,Bethany Martinez,
SP5244,Here trial choose everything.,Kimberly Walker,Past.,R&B,2002-07-03,238.0,85,28302289,English,Yes,Indie,Elizabeth Martin,April Martinez,Michael Gates
SP5245,Alone identify east.,Kelly Smith,Project.,Electronic,2004-03-12,295.0,87,84605557,English,Yes,Indie,Abigail Harris,Carol Hoffman,Andrew Bowen
SP5246,Your imagine eat.,Meagan Hood,Western top.,Electronic,2012-08-08,304.0,12,70298921,English,Yes,Def Jam,Tracy Quinn,Brady Barry,Barbara Adams
SP5247,Long though rich.,George Andrews,Information certain.,Folk,2024-07-23,194.0,57,72797149,English,No,Def Jam,Kristen Garcia,Samantha Ellis,Brittany Kline
SP5248,Pretty among.,Cindy Stone,Least.,Hip-Hop,2005-11-08,269.0,16,34453969,,No,Universal Music,Jennifer Hansen DDS,Yvette Davis,
SP5249,First increase forget.,Nathan Rodriguez,Project its.,Hip-Hop,2001-01-17,250.0,56,44080188,English,No,Universal Music,Todd Harrison,Kelsey Bailey,
SP5250,Home gun level.,Jacqueline Gilbert,Agreement.,Pop,2023-02-23,334.0,60,57054794,English,Yes,Warner Music,Alexander Evans,Greg Lopez,
SP5251,Argue apply.,Albert Jones,Play.,Reggae,2002-10-27,,68,74172353,English,Yes,Universal Music,Logan Mcdonald,Katie Hartman,
SP5252,Difference any send.,Lisa Norris,Deal.,Hip-Hop,2020-10-27,274.0,61,84618724,English,Yes,Atlantic Records,Emily Bryant,Pamela Lopez,
SP5253,Front executive.,Zachary Munoz,Arrive lose.,Country,2013-03-21,144.0,11,3783392,,No,Atlantic Records,Margaret Ibarra,Micheal Moore,
SP5254,Public left.,Hannah Phillips,Onto put.,Electronic,2022-09-19,266.0,65,35488841,English,Yes,Universal Music,Brittney Jennings,Mr. Kenneth Brown,
SP5255,Hour yet happen cell.,Matthew Gutierrez,Mrs.,Folk,2020-10-23,289.0,37,61554096,German,Yes,Universal Music,Stacy Foley,John Weaver,
SP5256,Claim future government.,Marie Brown,Author.,Hip-Hop,2016-06-30,247.0,69,28523994,English,Yes,Indie,Elizabeth Simmons,Marc Barber,
SP5257,Pull its.,John Newman,Model.,Classical,2011-01-25,144.0,45,46910059,English,Yes,Warner Music,Dr. Ronnie Nelson,John Garcia,Shelia Cook
SP5258,Population born.,Crystal Brown,Or recognize.,Hip-Hop,2001-07-07,,53,17435391,English,Yes,Universal Music,Rebecca Herrera,Gregory Rodriguez,Tommy Coleman Jr.
SP5259,She know.,Logan Chambers,Coach suffer.,R&B,2015-11-06,278.0,21,69916048,English,Yes,Warner Music,John Lee,Sean Rios,Elizabeth Allen
SP5260,Smile animal.,Adrian Gallagher,Move describe.,Electronic,2022-07-16,294.0,54,25317111,English,Yes,Atlantic Records,Allison Lynch,Michael Dodson,
SP5261,Face among rich.,Lauren Harris,Game under.,Folk,2024-02-13,283.0,2,43389385,English,Yes,Def Jam,Patricia Anderson,Joe Oconnor,
SP5262,Statement official others.,Howard Chen,Personal.,R&B,2018-05-12,251.0,72,54603488,English,No,Atlantic Records,Grant Gay,Natasha Mcdonald,Kelsey Cochran
SP5263,Fear hold.,Kelly Jimenez,Bank.,Hip-Hop,2013-08-17,178.0,83,13375703,English,Yes,Universal Music,James Cox,Michael Wilson,
SP5264,Entire establish.,Brittany Bailey,Find.,Hip-Hop,2022-06-07,295.0,1,24206915,English,Yes,Def Jam,Stephanie Hart,Joseph Riley,
SP5265,Think media.,Danielle Joseph,Congress move.,Classical,2017-08-26,,98,13673446,English,Yes,Sony Music,Jeffrey Sutton,Katherine Henderson,
SP5266,Language various view.,Matthew Johnson,Nation discuss.,Electronic,2001-10-24,98.0,67,44822466,,No,Atlantic Records,Kevin Gill,Adam Perry,
SP5267,Else town leg.,Eric Jones,Evidence different.,Pop,2002-04-01,,59,96937173,English,Yes,Universal Music,David Ramirez,Laura Hill,
SP5268,By already more instead.,Jordan Wilson,High.,Pop,2005-09-15,215.0,21,89547457,English,No,Sony Music,Cassidy Ramirez,Tanya Gonzalez,
SP5269,Chair fire.,Sherri Arias MD,Necessary.,Electronic,2019-05-21,211.0,64,3791943,English,No,Indie,Alexis Harvey,Elizabeth Flores,
SP5270,Able clearly industry.,Joshua Velez,Picture plant.,Hip-Hop,2007-03-21,74.0,64,99967495,English,No,Atlantic Records,Larry Webb,Daniel Smith PhD,
SP5271,Blue treatment attorney.,Timothy Brown,Accept responsibility.,Electronic,2009-07-25,166.0,99,49439995,Spanish,No,Atlantic Records,Kristen Sanders,Phyllis Weber,
SP5272,Blue risk street.,Lori Johnson,Show forget.,Pop,2010-02-06,161.0,86,54986707,German,No,Indie,April Duran,Tabitha Bishop,
SP5273,Country pay first teacher.,Joshua Taylor,Stock before.,Hip-Hop,2014-10-01,179.0,16,17132070,English,No,Def Jam,Erin Durham,Daniel Hernandez,Adam Bennett
SP5274,Kid seek hold.,Kyle Adams,Well particularly.,Electronic,2014-10-27,175.0,42,7632862,English,Yes,Warner Music,Shawn Lin,Todd Davis,Kenneth Ward
SP5275,Simply single the.,Lindsey Anderson,Key parent.,Jazz,2024-07-11,231.0,27,60474202,English,No,Sony Music,Blake Williams,Teresa Yang,Ronald George
SP5276,Major.,Joanna Brewer,Across big.,Electronic,2006-06-29,230.0,48,74143931,English,No,Indie,Douglas Benitez,Gabriela Goodwin,
SP5277,Institution hot natural.,Cheyenne Love,Contain point.,Electronic,2007-08-01,310.0,30,63981407,French,Yes,Sony Music,Patricia Church,Eugene Pineda,
SP5278,Sound race.,Christina Mcpherson,Clearly at.,Electronic,2009-05-17,185.0,62,98010275,Italian,No,Warner Music,Teresa Johnson,Matthew Adams,
SP5279,Far doctor woman.,Kevin Weber,National member.,Electronic,2016-08-15,279.0,52,18907137,Japanese,Yes,Def Jam,Shannon Harmon,James Davis,Ronnie Garner
SP5280,Late article.,Brandon Wells,Billion company.,Pop,2013-08-11,222.0,40,60974207,Korean,Yes,Atlantic Records,Omar Diaz,Sarah Smith DVM,
SP5281,More.,Dalton Anderson,Father back.,Pop,2019-09-17,205.0,41,32189227,English,No,Sony Music,Lawrence Edwards,Cameron Sanders,
SP5282,Find discussion.,Jonathan Hendricks,Both former.,Hip-Hop,2018-12-18,178.0,50,28108703,English,No,Warner Music,Nichole Rogers,Patrick Turner,Kristen Walker
SP5283,Thing note.,William Mason,Hit.,Pop,2021-01-24,243.0,7,14227528,English,Yes,Indie,Kristina Webster,Gabriel Bennett,Mary Adams
SP5284,Relationship great side.,Alicia Pratt,Among.,Electronic,2002-12-20,248.0,14,97678311,English,No,Indie,Jeremiah Lee,Tanya Barron,
SP5285,Teacher run.,Billy Stewart,Close.,R&B,2008-06-19,238.0,22,19253131,Japanese,Yes,Def Jam,Paige Glenn,Johnny Guerrero,Justin Allen
SP5286,Environment they ask.,Glen Silva,Carry.,Electronic,2012-06-27,324.0,54,54020125,Spanish,No,Atlantic Records,William Adams,Mitchell Greene,
SP5287,Go before tonight.,Luke Diaz,Base.,R&B,1997-06-28,235.0,77,97086135,English,Yes,Universal Music,Katherine Mendez,Matthew Mitchell,
SP5288,Author option need.,Kara Craig,Contain their.,Hip-Hop,2018-06-10,,100,44702308,English,No,Sony Music,Ryan Faulkner,Daniel Newman,
SP5289,Authority market perhaps.,Karen Watson,Attack soon.,Electronic,2016-05-15,157.0,82,79229066,English,Yes,Sony Music,Kayla Bowen,Courtney Sandoval,Michael Alexander
SP5290,Determine.,Suzanne Ortiz,Tell tend.,Pop,2018-12-01,172.0,32,705986,Korean,Yes,Universal Music,William Colon,Karl Garcia II,William Olsen
SP5291,Mind matter clearly.,Matthew Johnson,Example feel.,Electronic,2000-03-01,177.0,98,92314841,Spanish,Yes,Sony Music,Timothy Gonzalez,Megan Mcintosh,
SP5292,View century.,Brent Rodriguez,And.,Electronic,2007-12-21,228.0,39,50365096,English,No,Sony Music,Teresa George,Zachary Matthews,
SP5293,Huge southern door.,Tyler Brown,Water.,Pop,2019-06-04,249.0,12,5108916,English,No,Universal Music,Benjamin Johnson,Jennifer Yates,
SP5294,Democratic.,Madison Palmer,Early college.,Electronic,1999-07-19,,23,71933070,English,Yes,Indie,Mrs. Mariah Kim MD,Sherri Keith,
SP5295,Example candidate but.,Shannon Whitehead,Finish democratic.,Hip-Hop,2019-06-21,289.0,14,76485394,,No,Sony Music,Johnny Jensen,Randall Robertson,Janice Rivera
SP5296,System seven upon.,Laura Bishop,Stand.,Electronic,1996-04-28,301.0,42,39664894,English,Yes,Warner Music,Anthony Ray,Noah Willis,Tamara Rodriguez
SP5297,Manage.,Ryan Burton,Worker.,Hip-Hop,2004-08-05,307.0,19,79216303,English,Yes,Sony Music,Jeremy Brady,Tina Lindsey,
SP5298,Daughter.,Rebekah Gay,Act.,Electronic,2017-06-07,239.0,10,89851160,English,No,Atlantic Records,Lori Harris,Juan Macias,
SP5299,Time good threat.,Douglas Thomas,Quite training.,Electronic,2009-05-14,273.0,77,54387933,English,No,Universal Music,Matthew Mitchell,Katrina Bowman,
SP5300,Skill reveal.,James Pearson,Bit might.,Pop,2015-11-21,266.0,58,62131554,English,No,Warner Music,Melissa Tate DDS,Michael Berry,Danielle Mccoy DVM
SP5301,Under everyone science.,Lauren Ortega,Others chair.,Hip-Hop,2015-11-11,214.0,35,77231208,English,No,Atlantic Records,Joshua Moore,Charles Bass,
SP5302,Can.,John Long,Whose office.,Pop,2004-12-04,226.0,25,64011989,English,Yes,Atlantic Records,Joel Thomas,Richard Wilson,Michael Gonzalez
